제조사,제품명,신고번호,등록일,유통기한,기능성
주식회사 네추럴웨이 포천 제2공장,시그니처 파이토 이뮨,20190004553210,20220913,제조일로부터 18개월,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요

(1) 어두운 곳에서 시각 적응을 위해 필요
(2) 피부와 점막을 형성하고 기능을 유지하는데 필요
(3) 상피세포의 성장과 발달에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

-산화·환원 효소의 활성에 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

(1) 체내 에너지 생성에 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여"
(주)오투바이오,시그니처파워칼슘,20130020008405,20221219,제조일로부터 24개월 ,"①뼈와 치아 형성에 필요
②신경과 근육 기능 유지에 필요
③정상적인 혈액응고에 필요
④골다공증발생 위험 감소에 도움을 줌"
(주)오투바이오,시그니처파워칼슘골드 ,20130020008447,20230814,제조일로부터36개월 ,"①뼈와 치아 형성에 필요
②신경과 근육 기능 유지에 필요
③정상적인 혈액응고에 필요
④골다공증발생 위험 감소에 도움을 줌"
주식회사 코스팜,시그니쳐 마그네슘,2017288023654,20200409,제조일로부터 24개월,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)알피바이오,시네트롤 브이세븐,20040017006838,20200106,24개월,"(국문) 체지방 감소에 도움을 줄 수 있음 (영문) May help to reduce body fat


①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
에스케이내추럴팜(주),시니어칼,20040017106235,20150522,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
"
(주)한풍네이처팜,시리어스 뉴트리언트 원데이 멀티비타민&미네랄,20120019007636,20221104,제조일로부터 24개월까지,"[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] 체내 에너지 생성에 필요
[몰리브덴] 산화･환원 효소의 활성에 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[비타민B12] 정상적인 엽산 대사에 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요 
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요
[비타민K] 정상적인 혈액응고에 필요 / 뼈의 구성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)에이치엘사이언스,시서스 다이어트 핏,2004001706190,20240530,제조일로부터 24개월,"(국문) 체지방 감소에 도움을 줄 수 있음(생리활성기능)
(영문) May help to reduce body fat

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요"
(주)서흥헬스케어,시서스 워터필 다이어트,20130020024282,20230327,제조일로부터 18개월,"마그네슘 : (1) 에너지 이용에 필요, (2) 신경과 근육 기능 유지에 필요
시서스추출물(제2018-14호) : (국문) 체지방 감소에 도움을 줄 수 있음, (영문) May help to reduce body fat
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민 B1 : 탄수화물과 에너지 대사에 필요
비타민 B2 : 체내 에너지 생성에 필요
비타민 B6 : (1) 단백질 및 아미노산 이용에 필요, (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스,시원쾌변 골드,200400200082954,20240718,제조일로부터 24개월,"[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음"
(주)한풍네이처팜,시크릿 레이디 유산균,20120019007607,20220906,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민D]  칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
노비스바이오(주),시크릿 프로틴 밸런스,20040020041419,20200724,제조일로부터 24개월까지,"[단백질] ①근육, 결합조직 등 신체조직의 구성성분 ②효소, 호르몬, 항체의 구성에 필요 ③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요 ④체액, 산-염기의 균형 유지에 필요 ⑤에너지, 포도당, 지질의 합성에 필요

[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌

[마그네슘] ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요

[비타민 B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌"
(주)케이지앤에프,식물성 멀티비타민미네랄,20040016020290,20240524,제조일로부터 24개월,"1.비타민B1: 탄수화물과 에너지 대사에 필요
2,3.비타민B2, 나이아신: 체내 에너지 생성에 필요
4,5.판토텐산, 비오틴: 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
6.비타민B6: 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
7.셀렌: 유해산소로부터 세포를 보호하는데 필요
8.엽산: 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
9.비타민C: 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
10.비타민D: 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
11.아연: 정상적인 면역기능에 필요, 정상적인 세포분열에 필요"
(주)케이지앤에프,식물성 비타민B컴플렉스,20040016020264,20230721,제조일로부터 24개월,"1.비타민B1: 탄수화물과 에너지 대사에 필요
2.비타민B2: 체내 에너지 생성에 필요
3.판토텐산: 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
4.나이아신: 체내 에너지 생성에 필요
5.비타민B6: 단백질 및 아미노산 이용에 필요
                 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
6.엽산: 세포와 혈액생성에 필요
           태아 신경관의 정상 발달에 필요
           혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
7.비오틴: 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
주식회사 노바렉스2공장,식물성 알티지(rTG) 오메가3 프리미엄,20060020008782,20211223,제조일로부터 24개월,"혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
주)팜크로스,식후 혈당 관리 바나바잎추출물,200400151101154,20230619,제조일로부터 24개월,"①식후 혈당상승 억제에 도움을 줄 수 있음

①체내 에너지 생성에 필요

(1) 체내 탄수화물, 지방, 단백질 대사에 관여

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)비오팜,식후 혈당 케어 · 관리 · 조절  바나바리프 바나바잎 추출물 코로솔산 플러스 크롬,200400170211525,20230616,제조일로부터 24개월,"[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[바나바잎추출물] ①식후 혈당상승 억제에 도움을 줄 수 있음
[셀렌] ①유해산소로부터 세포를 보호하는데 필요
[비타민B12] ①정상적인 엽산 대사에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ①탄수화물과 에너지 대사에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
