제품명,기능성,processed_text
더마콜라겐 탱탱 젤리 스틱,"[저분자콜라겐펩타이드NS(기능성원료인정제2019-20호)] (국문) 자외선에 의한 피부손상으로부터 피부건강을 유지하는데 도움을 줄 수 있음, 피부보습에 도움을 줄 수 있음 (영문) May help to maintain skin health from skin damage by UV radiation, May help to maintain skin moisturizing",저분자 콜라겐 펩타이드 원료 정제 호 자외선 피부 손상 피부 줄 수 피부 보습 줄 수
더마타민,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움②피부보습에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B2]①체내 에너지 생성에 필요
",틸글루 코 민 관절 연골 피부 보습 줄 수 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 판토텐산 지방 단백질 에너지 생 나이아신 에너지 생 비타민 에너지 생
더마타민-B,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움②피부보습에 도움을 줄 수 있음
N-아세틸글루코사민 : 관절건강에 도움, 피부보습에 도움을 줄 수 있음
 비타민B1 : 탄수화물 에너지 대사에 필요
 비타민B2 : 체내에너지 생성에 필요
 비타민B6 : 단백질 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 나이아신: 체내에너지생성에 필요
 판토텐산칼슘 : 지방, 단백질, 탄수화물 대사와  에너지 생성에 필요 N-아세틸글루코사민 : 관절건강에 도움, 피부보습에 도움을 줄 수 있음
 비타민B1 : 탄수화물 에너지 대사에 필요
 비타민B2 : 체내에너지 생성에 필요
 비타민B6 : 단백질 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 나이아신: 체내에너지생성에 필요
 판토텐산칼슘 : 지방, 단백질, 탄수화물 대사와  에너지 생성에 필요 ",비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 틸글루 코 민 관절 연골 피부 보습 줄 수 틸글루 코 민 관절 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 칼슘 지방 단백질 에너지 생 틸글루 코 민 관절 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 칼슘 지방 단백질 에너지 생
더마타민F,"[N-아세틸글루코사민 제품]①관절 및 연골 건강에 도움을 줄 수 있음 ②피부보습에 도움을 줄 수 있음
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
 N-아세틸글루코사민 : 관절건강에 도움, 피부보습에 도움을 줄 수 있음
 비타민B1 : 탄수화물 에너지 대사에 필요
 비타민B2 : 체내에너지 생성에 필요
 비타민B6 : 단백질 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 나이아신: 체내에너지생성에 필요
 판토텐산칼슘 : 지방, 단백질, 탄수화물 대사와  에너지 생성에 필요  N-아세틸글루코사민 : 관절건강에 도움, 피부보습에 도움을 줄 수 있음
 비타민B1 : 탄수화물 에너지 대사에 필요
 비타민B2 : 체내에너지 생성에 필요
 비타민B6 : 단백질 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
 나이아신: 체내에너지생성에 필요
 판토텐산칼슘 : 지방, 단백질, 탄수화물 대사와  에너지 생성에 필요 ",틸글루 코 민 관절 연골 줄 수 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 틸글루 코 민 관절 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 칼슘 지방 단백질 에너지 생 틸글루 코 민 관절 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 칼슘 지방 단백질 에너지 생
더마타민에프(F),"NAG(N-아세틸글루코사민) : 관절 및 연골 건강·피부보습에 도움을 줄 수 있음
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",틸글루 코 민 관절 연골 피부 보습 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생
더모이스처,"[비타민A]
어두운 곳에서 시각 적응을 위해 필요
피부와 점막을 형성하고 기능을 유지하는데 필요
상피세포의 성장과 발달에 필요

[나이아신]
체내 에너지 생성에 필요

[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C]
결합조직 형성과 기능유지에 필요
철의 흡수에 필요
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[NAG(엔에이지, N-아세틸글루코사민, N-Acetylglucosamine)]
관절 및 연골 건강에 도움을 줄 수 있음

[히알루론산]
피부보습에 도움을 줄 수 있음",비타민 곳 피부 점막 상피세포 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 철 항산화 산소 에이지 틸글루 코 민 관절 연골 줄 수 히알루론산 피부 보습 줄 수
더베지 얌 콜라겐 2000,"[저분자콜라겐펩타이드]
(국문) 1) 피부 보습에 도움을 줄 수 있음
         2) 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음
(영문) 1) May help to maintain skin moisturizing
         2) May help to maintain skin health from skin damage by UV radiation

[비타민C]
1) 결합조직 형성과 기능유지에 필요
2) 철의 흡수에 필요
3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",저분자 콜라겐 펩타이드 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 비타민 철 항산화 산소
더브레인골드,"[은행잎추출물] 기억력 개선·혈행 개선에 도움을 줄 수 있음

[포스파티딜세린] 노화로 인해 저하된 인지력 개선·자외선에 의한 피부 손상으로부터 피부 건강 유지·피부보습에 도움을 줄 수 있음

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",은행 잎 물 기억 혈행 줄 수 포스 파티 딜 세린 노화 저하 인지력 자외선 피부 손상 피부 피부 보습 줄 수 비타민 항산화 산소
더블 눈케어,"(EPA 및 DHA 함유 유지) 혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
(마리골드꽃추출물) 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
(비타민 A) ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
(차즈기추출물) (국문)  눈의 피로도 개선에 도움을 줄 수 있음, (영문) May help to improve eye fatigue",중성 지질 혈행 눈 눈 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 곳 피부 점막 상피세포 차즈기 물 눈 피로 줄 수
더블 마스터 장 앤 스킨,"[프로바이오틱스 HY7714]
① 피부 보습에 도움을 줄 수 있음(생리활성기능)
② 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음(생리활성기능)
③ 유산균 증식 및 유해균 억제․배변활동 원활에 도움을 줄 수 있음, 장 건강에 도움을 줄 수 있음

[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",프로바이오틱스 피부 보습 줄 수 생리 활 자외선 피부 손상 피부 줄 수 생리 활 유산균 균 배변 줄 수 장 줄 수 판토텐산 지방 단백질 에너지 생
더블 아이케어 루테인 아스타잔틴,"[루테인] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
[아스타잔틴] 눈의 피로도 개선에 도움을 줄 수 있음.
[비타민A] 어두운 곳에서 시각 적응을 위해 필요. 피부와 점막을 형성하고 기능을 유지하는데 필요. 상피세포의 성장과 발달에 필요.",루테 노화 감소 수 황반 색소 밀도 눈 줄 수 아스타 잔틴 눈 피로 줄 수 비타민 곳 피부 점막 상피세포
더블 어린 콜라겐 플러스,"1) 저분자콜라겐펩타이드 : 피부 보습에 도움을 줄 수 있음, 자외선에 의한 피부 손상으로부터 피부 건강을 유지하는데 도움을 줄 수 있음.
2) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
3) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.",저분자 콜라겐 펩타이드 피부 보습 줄 수 자외선 피부 손상 피부 줄 수 비타민 철 항산화 산소 비오틴 지방 단백질 에너지 생
더블라이프Ⅱ,①피부건강에 도움을 줄 수 있음 ②장 건강에 도움을 줄 수 있음 ③면역력 증진에 도움을 줄 수 있음 ,피부 줄 수 장 줄 수 면역 줄 수
더블아이 루테인베타카로틴 ,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[베타카로틴] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 비타민 곳 피부 점막 상피세포 비타민 산소 베타카로틴 곳 피부 점막 상피세포 아연 면역
더블에너지 믹스,"* 나이아신
① 체내 에너지 생성에 필요

*베타카로틴
① 어두운 곳에서 시각 적응을 위해 필요
② 피부와 점막을 형성하고 기능을 유지하는데 필요
③ 상피세포의 성장과 발달에 필요

* 비오틴
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

* 비타민B1
① 탄수화물과 에너지 대사에 필요

* 비타민B2
① 체내 에너지 생성에 필요

* 비타민B6
① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 비타민B12
① 정상적인 엽산 대사에 필요

* 비타민C
① 결합조직 형성과 기능유지에 필요
② 철의 흡수에 필요
③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

* 비타민E
① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

*셀렌
① 유해산소로부터 세포를 보호하는데 필요

*식이섬유
① 식이섬유 보충

* 엽산
① 세포와 혈액생성에 필요
② 태아 신경관의 정상 발달에 필요
③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

* 판토텐산
① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",나이아신 에너지 생 베타카로틴 곳 피부 점막 상피세포 비오틴 지방 단백질 에너지 생 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 항산화 산소 셀렌 산소 식이섬유 식이섬유 보충 엽산 혈액 생 태아 경관 혈액 시스테인 판토텐산 지방 단백질 에너지 생
